CLUSTERID1	CLUSTERID2	Cosine
352	718	0.9999199415641107
352	1299	0.9999349973244106
352	1381	0.9999398471968488
354	629	0.9999420682117459
361	853	0.9999505236921904
361	1304	0.9999392547042717
361	1364	0.9999266728622056
363	539	0.9999309860411754
363	607	0.9999244554336794
367	1017	0.9999159720119979
373	780	0.9999268054085128
374	1039	0.9999601849731516
382	494	0.9999070178074412
382	683	0.9999118725276674
383	515	0.9999088367747789
384	865	0.9999362340170271
390	434	0.9999393200568081
390	460	0.9999635083712602
390	881	0.9999833007537388
390	974	0.9999825200912695
390	1030	0.999922243560833
391	449	0.9999381888350198
391	919	0.9999071416310074
391	1009	0.9999009187622865
396	601	0.9999042571783066
396	1027	0.9999198257005346
396	1171	0.9999015163488318
396	1409	0.9999256294314657
398	421	0.9999688981449739
398	468	0.999982577517829
398	1109	0.9999729909591639
404	801	0.9999260180289712
413	1441	0.9999511600271034
421	468	0.9999480403279222
421	1109	0.9999141983942017
434	460	0.9999565994601003
434	881	0.999967585956834
434	974	0.9999338971478684
435	1031	0.9999834338343196
436	494	0.9999007462740694
440	1087	0.9999703212095642
443	665	0.9999257000170227
443	677	0.9999102677484357
443	1096	0.9999378783873825
443	1132	0.9999888977929314
446	479	0.9999413329408163
446	892	0.999961914065151
451	499	0.9999067415419635
451	919	0.9999144055965478
456	1275	0.9999249692683587
459	1252	0.9999535107013814
460	881	0.9999806552034916
460	974	0.9999701370306324
468	1109	0.9999696166861622
479	892	0.9999181733026493
485	761	0.9999669639064004
490	600	0.99991367499248
490	677	0.9999134850578689
490	1036	0.9999626493038084
490	1318	0.9999192354444456
492	908	0.9999045621214122
500	957	0.999900331673879
511	593	0.9999345186105557
511	644	0.9999429472002788
511	846	0.9999093500880445
511	852	0.9999427991292988
520	565	0.9999297744419642
520	572	0.999949880761608
520	1286	0.999941466770542
522	738	0.9999373416266994
522	1164	0.9999695128083994
527	905	0.9999526371007235
531	1161	0.9999234752553067
532	1246	0.9999383107066186
535	1263	0.9999804791181954
536	1072	0.9999322917611253
539	607	0.9999410988886064
539	875	0.9999008772782768
548	1223	0.9999828452409147
549	1251	0.9999241324143251
555	1123	0.99991471925591
560	591	0.9999041048994634
560	843	0.9999077396791869
560	978	0.9999279543451798
560	1232	0.9999257747044702
560	1333	0.9999083252161411
563	845	0.9999642530407788
565	572	0.9999077923104189
565	788	0.9999221622006687
565	1110	0.999946612995107
565	1184	0.9999164285347574
565	1188	0.9999114588140681
565	1431	0.9999578662889239
566	1447	0.9999536858508453
572	1286	0.9999081394867735
585	1009	0.9999226158821464
585	1187	0.9999821971595488
590	926	0.9999141055444783
590	1123	0.9999013385471394
590	1366	0.9999778871416534
591	1058	0.9999457260983788
593	846	0.9999781724298304
593	852	0.9999914583286539
600	665	0.9999135731860849
600	677	0.9999237443021358
600	1036	0.9999245279667929
600	1096	0.9999261165615391
600	1318	0.9999405641607404
601	630	0.9999085328540847
601	1171	0.999901268335552
601	1431	0.9999407983893944
609	1361	0.9999185182649091
616	825	0.9999148275906251
621	1168	0.9999066105349691
622	718	0.9999152170896435
622	976	0.9999244253622727
622	1047	0.9999476956085616
622	1299	0.9999308193847504
622	1381	0.9999801553960155
626	1457	0.9999340806992849
629	1007	0.9999206960410778
630	666	0.9999301625442274
630	676	0.9999065902099857
630	1200	0.9999022797317729
640	995	0.9999032922556781
643	1330	0.9999753204341031
644	801	0.9999009985751499
646	1027	0.9999033189996371
646	1351	0.9999035733863828
650	981	0.9999562063025123
658	1208	0.9999623293153925
665	677	0.9999653428950539
665	1096	0.9999482667304938
665	1132	0.9999071677866418
665	1318	0.9999347555625195
666	916	0.9999320346945679
670	1114	0.9999272941630106
677	851	0.9999046441687478
677	1096	0.9999606256797202
677	1318	0.9999543054706883
686	1171	0.9999161926744993
701	1133	0.9999738987415925
704	1272	0.9999232172082054
705	732	0.9999233911075744
705	1007	0.999928465797163
710	724	0.9999766501291947
717	1265	0.9999172305754254
717	1398	0.9999603062244979
718	1381	0.9999293976533554
722	1358	0.9999202663512905
729	825	0.9999019172448276
729	1426	0.9999393256900468
730	880	0.9999302727256929
730	1167	0.999921571042065
730	1460	0.9999097231680691
732	1007	0.999928528074506
737	971	0.9999804068406455
738	1164	0.9999637731303237
755	1085	0.9999035310641109
763	856	0.999939786777121
763	1312	0.9999597697113143
768	825	0.9999051812057356
768	998	0.9999505123453224
768	1284	0.9999409155747153
776	1272	0.999977040284673
780	1004	0.9999612518110239
788	1188	0.9999320034999779
788	1283	0.9999240946545647
788	1431	0.9999127554613678
791	800	0.9999187635282776
791	1369	0.9999840668142133
797	1345	0.9999365666258426
798	1137	0.9999459824253332
799	1428	0.9999042526080593
799	1443	0.9999075171273013
800	1369	0.9999286683851476
808	1199	0.9999860950760237
814	1422	0.9999240429173892
816	1128	0.9999462049492955
825	998	0.9999508144058384
825	1407	0.999931503243613
827	1260	0.9999199706388666
831	1275	0.99992427139237
845	1161	0.9999022530979458
846	852	0.9999854636940673
846	1428	0.9999193916249208
853	1304	0.9999853846860882
853	1364	0.9999452056573972
856	1312	0.9999887755698117
866	1198	0.9999084781423264
869	973	0.9999209807522442
881	974	0.999987664775597
881	1030	0.9999131385377868
882	967	0.9999216694442528
882	978	0.9999448033687837
882	1232	0.9999370907637453
894	1426	0.9999147989637382
902	1205	0.9999222323263199
910	1066	0.9999041118245315
931	1441	0.9999033403638098
934	1163	0.9999706507251485
934	1355	0.9999015705106262
944	1214	0.999926975061816
947	1064	0.9999537100978921
953	1238	0.9999059754910622
967	978	0.9999879873821496
967	1232	0.9999916921409346
967	1333	0.9999120998171016
973	1355	0.9999111738186321
976	1299	0.9999118277687968
978	1232	0.9999941344744202
978	1333	0.999919463133224
995	1069	0.9999115916972544
996	1141	0.9999387887658643
998	1407	0.9999111956555904
1007	1018	0.9999226733694648
1019	1087	0.9999038661989033
1027	1409	0.9999011939797515
1030	1336	0.9999386396496888
1031	1224	0.9999015451190982
1034	1166	0.9999128426200857
1036	1204	0.999919774664088
1036	1318	0.9999311735127371
1047	1381	0.9999452696825
1065	1161	0.9999051062963977
1073	1314	0.9999002143721305
1073	1431	0.9999306995549815
1086	1097	0.9999047119449177
1096	1132	0.999915056879502
1096	1318	0.9999362332635284
1100	1311	0.9999438116715413
1101	1451	0.999914681658544
1110	1184	0.9999118757734416
1118	1125	0.9999737659188865
1123	1136	0.9999930093551916
1124	1404	0.9999111277359758
1128	1443	0.9999001163763865
1140	1155	0.9999131814959876
1163	1355	0.9999516528014818
1175	1294	0.9999258176476893
1181	1374	0.9999213106494362
1192	1373	0.9999347691044698
1196	1314	0.9999177237943033
1232	1333	0.9999107940693377
1247	1313	0.999910161269079
1283	1457	0.9999212326252946
1286	1443	0.9999162147514806
1288	1357	0.9999233894071422
1290	1460	0.9999134564369986
1291	1308	0.9999170356906193
1299	1381	0.9999098416262838
1304	1364	0.9999747042717466
1316	1400	0.9999361704173463
1338	1351	0.9999003001981681
1351	1362	0.9999020968650233
1372	1418	0.9999145360823487
1400	1460	0.9999026259937451
