CLUSTERID1	CLUSTERID2	Cosine
1	362	0.999848449004777
2	974	0.9998381647913865
3	81	0.9999151403163733
3	241	0.9998597656332042
3	382	0.9998170478017856
3	621	0.9998595260369263
3	1208	0.9998343067649857
4	786	0.9998043027699521
4	862	0.999817284941402
5	758	0.9998061799236193
7	151	0.9998268450771339
7	175	0.999800248405788
7	352	0.9998610151046428
7	547	0.999822432644306
7	778	0.9998184257405343
7	864	0.9998364137915052
7	1031	0.9998130625735737
7	1196	0.9998500863395716
7	1224	0.9998866707201728
7	1299	0.9998897371576652
8	433	0.999820307435211
8	1077	0.9998272832902595
10	261	0.9998188569533424
10	500	0.9998244336074413
10	751	0.9998323973372711
10	876	0.9998676948850608
10	957	0.9998246935039583
10	975	0.9998530957071436
10	1309	0.9998454107681107
11	102	0.9998834218664536
11	137	0.9998669005237708
11	520	0.9998695573790017
11	565	0.9998593563807834
11	572	0.9998130984614335
11	1078	0.9998542239894109
11	1110	0.9998496456910531
11	1157	0.9998112487253997
11	1184	0.9998562799679926
11	1290	0.9998497161635285
11	1460	0.9998188650737363
12	419	0.9998259477780627
12	646	0.999841422474107
12	1022	0.9999155750248208
12	1027	0.9998567332589492
12	1338	0.9998548694339418
12	1351	0.9998956799442327
12	1401	0.9999820934829962
15	1245	0.9998157940483376
16	309	0.9998079795208927
16	373	0.9999539657144584
16	374	0.9998512532254626
16	515	0.9998059099948351
16	660	0.9998282822581537
16	742	0.9998455378444815
16	754	0.9998803450235977
16	780	0.9999658256943506
16	1004	0.9999076630040109
16	1039	0.9998782012968284
16	1070	0.9998379277579172
16	1129	0.9998418029514962
16	1214	0.9998226413249875
16	1286	0.9998182140473362
16	1340	0.9998492333775568
16	1382	0.999857398295666
17	111	0.999904204801871
17	152	0.9998246092201547
17	180	0.9998759851199678
17	225	0.9998568469323252
17	230	0.9998664072058758
17	236	0.9998080956823723
17	252	0.9998903831490493
17	276	0.9998804397455068
17	284	0.9998229992454418
17	301	0.9998441665649698
17	306	0.9998861519172504
17	337	0.9998156410301741
17	396	0.9999109812909605
17	416	0.999862381122361
17	508	0.9998396321685026
17	539	0.9998206721862191
17	540	0.9998466593540374
17	547	0.9998105128172787
17	565	0.999852004143784
17	601	0.9999346837244115
17	607	0.9998633456508884
17	630	0.9998618050875767
17	634	0.9998162629138594
17	809	0.9998512982913093
17	821	0.9998337860425908
17	988	0.9999202816701617
17	1027	0.9998305060999918
17	1051	0.9998482199543182
17	1102	0.9998476910390232
17	1171	0.999827779631346
17	1217	0.999820937804862
17	1224	0.9998415918023175
17	1314	0.9998008938045017
17	1409	0.9998243540285797
17	1431	0.9998700646496443
17	1436	0.999912499409567
18	408	0.9998375767492715
19	21	0.9998742062298187
19	47	0.9999321655444395
19	61	0.9998391326577669
19	125	0.999942657151572
19	129	0.9999869811297888
19	171	0.999843493170192
19	200	0.9998241455824239
19	227	0.9998711909766992
19	251	0.9998012903626229
19	327	0.9998148761088261
19	393	0.999859598237502
19	418	0.9998045904693121
19	444	0.9998416286575438
19	575	0.9999102790658553
19	616	0.9999092629312069
19	729	0.9999131435261717
19	737	0.999850391682306
19	768	0.9998756908986597
19	816	0.9998311466852681
19	825	0.9999840921283418
19	983	0.9998082736384071
19	990	0.9998089685069458
19	998	0.9999219470219725
19	1065	0.9998668258902293
19	1076	0.999853648006998
19	1128	0.9998192654442408
19	1154	0.9999038047941314
19	1155	0.9998042759837513
19	1284	0.9998469555995128
19	1302	0.9998374917420968
19	1407	0.9999205018452914
19	1426	0.999842038169153
20	525	0.9998389456781211
21	47	0.9998413240436399
21	68	0.9998450828602061
21	125	0.9998366794190385
21	129	0.999851402805904
21	222	0.9998031619044866
21	240	0.9998382023476016
21	327	0.999816322656913
21	393	0.9998190225648075
21	531	0.999841142525981
21	636	0.9998215912283852
21	729	0.9998026349829457
21	825	0.9998648829606452
21	990	0.9998638295385605
21	998	0.9998545297527353
21	1076	0.9998363023715919
21	1081	0.9998130639521596
21	1155	0.9998613738710181
21	1407	0.9999216385157479
22	409	0.9998130473217011
22	915	0.9998504432484621
23	527	0.9998081156795326
26	148	0.9998150215563748
26	700	0.9998346442475119
26	973	0.9998427956720675
26	1043	0.9998728732824018
26	1322	0.9998078879282968
28	101	0.9998728712803656
31	74	0.9998147624260865
31	99	0.9998480133297477
31	108	0.9998494628855208
31	173	0.9998721607359855
31	203	0.9998582000449571
31	204	0.9998427250403985
31	216	0.9998346968815611
31	234	0.9999158312870211
31	256	0.9998113786161134
31	257	0.9998842082466217
31	318	0.9998034167757007
31	404	0.9998458012534204
31	539	0.9998435939820574
31	547	0.9998567900773008
31	555	0.9998091434271845
31	590	0.999911338554238
31	601	0.9998289138708814
31	666	0.9998752726813629
31	682	0.9998170784479776
31	686	0.9998347566927944
31	755	0.999850340136306
31	771	0.999838216823556
31	821	0.9998322611765758
31	926	0.9999303151900953
31	995	0.9998172780760777
31	1034	0.9998147185302788
31	1059	0.9998153668534877
31	1085	0.999850007726742
31	1123	0.9998469220656205
31	1136	0.9998058374956849
31	1166	0.9999235218309039
31	1171	0.999846862708623
31	1197	0.9998144741542536
31	1260	0.9998422832226492
31	1366	0.9998955877701632
33	65	0.9998397322589778
33	382	0.9998704768681925
33	429	0.9998887093805584
33	435	0.9998123540080694
33	547	0.9998117043034491
33	622	0.9998053939507712
33	683	0.999958096693919
33	718	0.9998121770414323
33	864	0.9998497226491243
33	884	0.9998390054610387
33	976	0.9998203855214272
33	1031	0.9998058714779094
33	1224	0.9998368755817364
33	1299	0.9998633083269141
33	1343	0.9998469657317325
34	873	0.9998171918450529
35	53	0.9998098905462909
35	199	0.9998475577537025
35	286	0.9998115439841015
35	620	0.9998323101948103
35	1113	0.9998421458670768
35	1227	0.9998355097711072
38	200	0.9998364748719362
38	616	0.9998031429498817
38	816	0.9998224065263159
38	913	0.9998806085437252
38	1004	0.9998116424031831
41	811	0.9999644420353349
47	125	0.9999543338761969
47	129	0.9999484868602532
47	222	0.9998101955617283
47	227	0.9998509236821387
47	327	0.9998682580347268
47	393	0.9998270188862459
47	444	0.9998492662340357
47	575	0.9998513741699295
47	616	0.9998175836991059
47	647	0.9998351289172837
47	729	0.9998262022615219
47	768	0.9999532843546359
47	825	0.9999536679453043
47	998	0.9999825198850911
47	1154	0.9998102741399129
47	1155	0.999802565438741
47	1284	0.9998933495415894
47	1302	0.9998250620748315
47	1407	0.9999141964517682
47	1426	0.9998461505132326
48	64	0.9998647977270285
48	97	0.9998392917999076
48	144	0.9998355857666947
48	209	0.9998158903998972
48	560	0.9998308950434169
48	749	0.9998494063174077
48	822	0.9998524034061069
48	1374	0.9998348660124179
51	887	0.9998172811650947
51	1365	0.9998043475878688
53	406	0.9998117149458974
53	459	0.9998250380007723
53	568	0.9998535764547063
53	1113	0.9999634256240928
55	148	0.9998337639966183
55	193	0.9998125417228914
55	251	0.9998358364646838
55	308	0.9999152268935766
55	309	0.999835321807936
55	320	0.9998527200788925
55	346	0.9998618932048791
55	515	0.999872887074621
55	565	0.9998399223065683
55	567	0.9998008365493404
55	626	0.9999002313060094
55	663	0.9998105412441782
55	699	0.9998079097606449
55	754	0.9998793836886979
55	788	0.9998542496710743
55	996	0.9999012144318122
55	1110	0.9998907237590211
55	1135	0.9998336805785535
55	1141	0.9999253328856972
55	1163	0.9998184195305344
55	1184	0.9998884365608969
55	1238	0.999804429394509
55	1283	0.9998583412196369
55	1363	0.9998352895220248
55	1457	0.9999122327172423
57	337	0.9998303566584696
57	343	0.9998025654773983
57	670	0.9998020531776319
57	1102	0.9998373782337356
57	1114	0.999900594957582
59	64	0.9998755452983659
59	137	0.999800856398382
59	142	0.9998273117098877
59	259	0.9998242715376506
59	282	0.9998205899831496
59	291	0.9998948578127465
59	393	0.9998051251939071
59	520	0.9998512941651412
59	560	0.9999773156434689
59	565	0.9998484939323985
59	572	0.9998362416616906
59	591	0.9999189606804074
59	749	0.999824120972169
59	814	0.9998841071248161
59	843	0.9998862078814241
59	882	0.9998341482382818
59	967	0.9998231538931419
59	978	0.9998865685708798
59	1058	0.9998399455281125
59	1110	0.9998571550315227
59	1129	0.9998107120385784
59	1184	0.9998155896739935
59	1232	0.9998761260670346
59	1333	0.999854818227645
59	1422	0.999905097033976
59	1431	0.9998083800330613
60	1233	0.9998478639662373
61	111	0.9998023854672532
61	120	0.9998102981430033
61	125	0.9998581829256769
61	129	0.9998015067500577
61	171	0.9998302914577274
61	276	0.9998072864528531
61	308	0.9998030179624746
61	346	0.999818280640677
61	444	0.9998497517316509
61	565	0.9998105107977773
61	575	0.9998253761959007
61	611	0.9998343648790579
61	737	0.9998611854033892
61	788	0.9998538687009486
61	887	0.9998925307008576
61	894	0.9998621754025785
61	971	0.999833481800245
61	1030	0.9998149014296984
61	1073	0.9999296668523008
61	1154	0.9998233529209932
61	1200	0.9998370723653198
61	1283	0.9998135792277657
61	1302	0.9998654599101693
61	1336	0.9998005348933304
61	1431	0.9998410925294747
61	1457	0.9999010164265436
62	889	0.9999080710623525
62	899	0.9999291997886448
63	156	0.9998101832084074
63	574	0.999804968176238
64	291	0.9998881474967893
64	309	0.9998307301992664
64	560	0.9998851312342991
64	591	0.9998590870489519
64	730	0.999802929414241
64	749	0.9999041594382869
64	1058	0.9998761564049707
64	1316	0.9998385426597329
64	1400	0.9998770682847737
65	124	0.9998242725036354
65	190	0.9998073144572592
65	255	0.999834255561134
65	301	0.9998694136691548
65	471	0.9998392353028861
65	540	0.9998634152955628
65	683	0.9998578203785593
65	712	0.9998801084005992
65	864	0.9998033638723935
65	884	0.9998424133888495
65	1042	0.9998198562939102
65	1043	0.9998110881234927
65	1167	0.999812008075083
65	1224	0.9998150416149749
66	167	0.9998570516242928
66	261	0.9998732048515216
66	404	0.999837022618263
66	767	0.9998571918566154
66	801	0.9998412493080174
66	882	0.9999393438014139
66	967	0.9998688243386877
66	978	0.999886497104064
66	1232	0.9998724307190925
66	1291	0.9998237654659548
67	745	0.9999106016147123
68	138	0.9998154822604004
68	222	0.9998180762280503
68	240	0.999806845237047
68	327	0.9998701195528259
68	636	0.9998076207749684
68	647	0.9998305009727266
